[16/06/2022 21:28:59] Player: Trinitty | Reward: 1x removedor de frags
[19/09/2022 15:13:22] Player: Calangofarmtres | Reward: 1x [+1000%] EXP Potion
[19/09/2022 15:14:05] Player: Calangofarmseis | Reward: 15x dodge stone
[19/09/2022 15:14:38] Player: Calangofarmsete | Reward: 5x [+300%] EXP Food
[19/09/2022 15:15:27] Player: Calangofarmdez | Reward: 1x removedor de frags
[19/09/2022 15:16:15] Player: Calangofarmdoze | Reward: 15x dodge stone
[19/09/2022 15:16:53] Player: Calangofarmtreze | Reward: 5x [+600%] EXP Egg
[19/09/2022 15:19:09] Player: Calangofarmquatorze | Reward: 5x [+600%] EXP Egg
[19/09/2022 15:19:50] Player: Calangofarmnove | Reward: 5x [+300%] EXP Food
[19/09/2022 16:06:44] Player: Pro Attacksz | Reward: 1x refinamento excelente
[19/09/2022 16:06:57] Player: Pro Attacksz | Reward: 1x stamina potion
[19/09/2022 16:17:31] Player: Pro Attacksz | Reward: 1x removedor de frags
[19/09/2022 16:31:44] Player: Loot Money | Reward: 1x caixa da sorte
[19/09/2022 16:31:54] Player: Loot Money | Reward: 1x removedor de frags
[19/09/2022 16:32:05] Player: Loot Money | Reward: 1x removedor de frags
[19/09/2022 16:32:15] Player: Loot Money | Reward: 15x dodge stone
[19/09/2022 16:32:25] Player: Loot Money | Reward: 1x removedor de frags
[19/09/2022 16:32:36] Player: Loot Money | Reward: 5x [+300%] EXP Food
[19/09/2022 22:02:04] Player: Loot Money | Reward: 15x critical feather
[19/09/2022 22:02:16] Player: Loot Money | Reward: 1x refinamento excelente
[19/09/2022 22:02:26] Player: Loot Money | Reward: 15x critical feather
[19/09/2022 22:02:38] Player: Loot Money | Reward: 1x soulwar crossbow
[19/09/2022 22:04:39] Player: Loot Money | Reward: 1x removedor de frags
[19/09/2022 22:04:51] Player: Loot Money | Reward: 5x [+600%] EXP Egg
[19/09/2022 23:26:45] Player: Olivia Palito | Reward: 1x removedor de frags
[19/09/2022 23:26:57] Player: Olivia Palito | Reward: 1x [+1000%] EXP Potion
[19/09/2022 23:27:09] Player: Olivia Palito | Reward: 5x [+600%] EXP Egg
[19/09/2022 23:27:21] Player: Olivia Palito | Reward: 15x dodge stone
[19/09/2022 23:27:34] Player: Olivia Palito | Reward: 15x dodge stone
[19/09/2022 23:27:46] Player: Olivia Palito | Reward: 5x [+600%] EXP Egg
[19/09/2022 23:27:57] Player: Olivia Palito | Reward: 1x stamina potion
[19/09/2022 23:28:10] Player: Olivia Palito | Reward: 15x dodge stone
[20/09/2022 11:33:27] Player: Olivia Palito | Reward: 15x critical feather
[20/09/2022 11:33:39] Player: Olivia Palito | Reward: 1x refinamento excelente
[20/09/2022 11:33:51] Player: Olivia Palito | Reward: 15x dodge stone
[20/09/2022 11:34:03] Player: Olivia Palito | Reward: 1x removedor de frags
[20/09/2022 11:34:15] Player: Olivia Palito | Reward: 15x critical feather
[20/09/2022 11:34:28] Player: Olivia Palito | Reward: 1x refinamento excelente
[20/09/2022 13:31:12] Player: Lex Mutor | Reward: 15x dodge stone
[20/09/2022 14:30:43] Player: Radagon | Reward: 15x dodge stone
[20/09/2022 14:49:06] Player: Calangofarmquinze | Reward: 1x removedor de frags
[20/09/2022 14:49:17] Player: Calangofarmquinze | Reward: 5x [+300%] EXP Food
[20/09/2022 14:49:28] Player: Calangofarmquinze | Reward: 5x [+300%] EXP Food
[20/09/2022 15:33:42] Player: Callangot | Reward: 15x critical feather
[20/09/2022 15:33:53] Player: Callangot | Reward: 15x critical feather
[20/09/2022 15:34:04] Player: Callangot | Reward: 15x critical feather
[20/09/2022 15:34:15] Player: Callangot | Reward: 15x critical feather
[20/09/2022 15:34:25] Player: Callangot | Reward: 1x caixa da sorte
[20/09/2022 15:34:38] Player: Callangot | Reward: 15x critical feather
[20/09/2022 15:34:51] Player: Callangot | Reward: 1x removedor de frags
[20/09/2022 15:35:03] Player: Callangot | Reward: 1x hyper key
[20/09/2022 15:35:15] Player: Callangot | Reward: 15x critical feather
[20/09/2022 15:35:25] Player: Callangot | Reward: 1x caixa da sorte
[20/09/2022 15:35:37] Player: Callangot | Reward: 15x dodge stone
[20/09/2022 15:35:49] Player: Callangot | Reward: 5x [+500%] EXP Food
[20/09/2022 15:36:10] Player: Callangot | Reward: 5x [+300%] EXP Food
[20/09/2022 15:36:41] Player: Callango | Reward: 1x removedor de frags
[20/09/2022 15:36:53] Player: Callango | Reward: 1x caixa da sorte
[20/09/2022 15:37:03] Player: Callango | Reward: 1x removedor de frags
[20/09/2022 15:37:15] Player: Callango | Reward: 1x removedor de frags
[20/09/2022 15:37:25] Player: Callango | Reward: 1x caixa da sorte
[20/09/2022 15:37:37] Player: Callango | Reward: 1x refinamento excelente
[20/09/2022 15:37:48] Player: Callango | Reward: 5x [+500%] EXP Food
[20/09/2022 15:37:59] Player: Callango | Reward: 15x dodge stone
[20/09/2022 15:38:10] Player: Callango | Reward: 1x stamina potion
[20/09/2022 15:38:21] Player: Callango | Reward: 1x soulwar crossbow
[20/09/2022 15:39:33] Player: Callango | Reward: 15x dodge stone
[20/09/2022 15:39:45] Player: Callango | Reward: 15x critical feather
[20/09/2022 15:39:56] Player: Callango | Reward: 1x stamina potion
[20/09/2022 15:40:07] Player: Callango | Reward: 15x critical feather
[20/09/2022 15:40:18] Player: Callango | Reward: 5x [+500%] EXP Food
[20/09/2022 15:40:30] Player: Callango | Reward: 1x stamina infinita
[20/09/2022 15:40:40] Player: Callango | Reward: 1x stamina potion
[20/09/2022 17:09:40] Player: Comando Voador | Reward: 1x [+1000%] EXP Potion
[20/09/2022 17:17:28] Player: Pipoka | Reward: 15x dodge stone
[20/09/2022 17:18:13] Player: Pipoka | Reward: 1x stamina infinita
[20/09/2022 17:18:29] Player: Pipoka | Reward: 15x dodge stone
[20/09/2022 18:47:56] Player: Pipoka | Reward: 15x critical feather
[20/09/2022 19:53:36] Player: Duma | Reward: 15x dodge stone
[20/09/2022 19:53:58] Player: Duma | Reward: 1x [+300%] EXP Food
[20/09/2022 19:54:11] Player: Duma | Reward: 1x stamina potion
[20/09/2022 19:54:23] Player: Duma | Reward: 5x [+500%] EXP Food
[20/09/2022 19:54:34] Player: Duma | Reward: 5x [+500%] EXP Food
[20/09/2022 19:54:45] Player: Duma | Reward: 1x [+300%] EXP Food
[20/09/2022 19:55:02] Player: Duma | Reward: 15x critical feather
[20/09/2022 19:55:13] Player: Duma | Reward: 5x refinamento excelente
[20/09/2022 19:55:28] Player: Duma | Reward: 1x stamina potion
[20/09/2022 19:55:38] Player: Duma | Reward: 1x soul war boots
[20/09/2022 20:37:48] Player: Lex Mutor | Reward: 1x removedor de frags
[20/09/2022 20:38:00] Player: Lex Mutor | Reward: 1x refinamento excelente
[20/09/2022 21:11:14] Player: Pipoka | Reward: 15x critical feather
[21/09/2022 00:26:23] Player: Feh Loko | Reward: 1x hyper key
[21/09/2022 00:26:34] Player: Feh Loko | Reward: 1x refinamento excelente
[21/09/2022 00:26:45] Player: Feh Loko | Reward: 5x [+600%] EXP Egg
[21/09/2022 00:26:57] Player: Feh Loko | Reward: 5x [+300%] EXP Food
[21/09/2022 00:27:08] Player: Feh Loko | Reward: 15x critical feather
[21/09/2022 00:27:21] Player: Feh Loko | Reward: 1x removedor de frags
[21/09/2022 00:27:33] Player: Feh Loko | Reward: 15x dodge stone
[21/09/2022 00:27:44] Player: Feh Loko | Reward: 5x [+300%] EXP Food
[21/09/2022 00:27:56] Player: Feh Loko | Reward: 5x [+500%] EXP Food
[21/09/2022 00:28:07] Player: Feh Loko | Reward: 1x stamina infinita
[21/09/2022 00:28:28] Player: Feh Loko | Reward: 15x dodge stone
[21/09/2022 00:28:40] Player: Feh Loko | Reward: 5x [+600%] EXP Egg
[21/09/2022 00:49:11] Player: Shimaricat Retorn | Reward: 15x dodge stone
[21/09/2022 00:49:23] Player: Shimaricat Retorn | Reward: 5x [+600%] EXP Egg
[21/09/2022 00:49:35] Player: Shimaricat Retorn | Reward: 1x [+300%] EXP Food
[21/09/2022 00:49:47] Player: Shimaricat Retorn | Reward: 1x stamina potion
[21/09/2022 00:49:59] Player: Shimaricat Retorn | Reward: 1x stamina potion
[21/09/2022 01:43:45] Player: Kxns | Reward: 15x dodge stone
[21/09/2022 01:43:58] Player: Kxns | Reward: 5x [+500%] EXP Food
[21/09/2022 07:49:55] Player: Magezinho Full | Reward: 1x [+1000%] EXP Potion
[21/09/2022 09:30:02] Player: Shimaricat Retorn | Reward: 1x [+300%] EXP Food
[21/09/2022 09:30:14] Player: Shimaricat Retorn | Reward: 15x dodge stone
[21/09/2022 11:20:43] Player: King Of Pally | Reward: 1x removedor de frags
[21/09/2022 11:20:57] Player: King Of Pally | Reward: 15x dodge stone
[21/09/2022 11:21:09] Player: King Of Pally | Reward: 1x removedor de frags
[21/09/2022 11:21:23] Player: King Of Pally | Reward: 1x [+1000%] EXP Potion
[21/09/2022 11:21:38] Player: King Of Pally | Reward: 1x removedor de frags
[21/09/2022 11:21:56] Player: King Of Pally | Reward: 1x [+1000%] EXP Potion
[21/09/2022 12:13:56] Player: Olivia Palito | Reward: 15x dodge stone
[21/09/2022 12:14:09] Player: Olivia Palito | Reward: 1x caixa da sorte
[21/09/2022 12:14:22] Player: Olivia Palito | Reward: 15x dodge stone
[21/09/2022 12:14:41] Player: Olivia Palito | Reward: 1x caixa da sorte
[21/09/2022 12:14:55] Player: Olivia Palito | Reward: 15x dodge stone
[21/09/2022 12:15:08] Player: Olivia Palito | Reward: 5x [+500%] EXP Food
[21/09/2022 12:15:20] Player: Olivia Palito | Reward: 1x caixa da sorte
[21/09/2022 12:15:35] Player: Olivia Palito | Reward: 1x stamina potion
[21/09/2022 12:15:49] Player: Olivia Palito | Reward: 1x stamina potion
[21/09/2022 12:16:02] Player: Olivia Palito | Reward: 5x [+300%] EXP Food
[21/09/2022 12:16:15] Player: Olivia Palito | Reward: 1x hyper key
[21/09/2022 12:16:27] Player: Olivia Palito | Reward: 1x caixa da sorte
[21/09/2022 12:16:42] Player: Olivia Palito | Reward: 1x stamina potion
[21/09/2022 12:16:55] Player: Olivia Palito | Reward: 1x refinamento excelente
[21/09/2022 12:17:09] Player: Olivia Palito | Reward: 1x removedor de frags
[21/09/2022 12:17:22] Player: Olivia Palito | Reward: 1x [+1000%] EXP Potion
[21/09/2022 12:17:35] Player: Olivia Palito | Reward: 1x [+1000%] EXP Potion
[21/09/2022 12:25:45] Player: Shimaricat Retorn | Reward: 15x critical feather
[21/09/2022 12:25:58] Player: Shimaricat Retorn | Reward: 5x refinamento excelente
[21/09/2022 13:17:25] Player: Lex Mutor | Reward: 1x caixa da sorte
[21/09/2022 13:54:50] Player: Shimaricat Retorn | Reward: 5x refinamento excelente
[21/09/2022 14:09:40] Player: Pipoka | Reward: 1x refinamento excelente
[21/09/2022 14:46:58] Player: Pipoka | Reward: 1x removedor de frags
[21/09/2022 16:20:29] Player: Calangofarmquatro | Reward: 5x [+500%] EXP Food
[21/09/2022 16:20:40] Player: Calangofarmquatro | Reward: 1x stamina potion
[21/09/2022 16:21:23] Player: Calangofarm | Reward: 15x dodge stone
[21/09/2022 16:24:09] Player: Calangofarmcinco | Reward: 15x dodge stone
[21/09/2022 16:25:11] Player: Calangofarmcinco | Reward: 1x [+1000%] EXP Potion
[21/09/2022 16:32:29] Player: Calangofarmseis | Reward: 15x dodge stone
[21/09/2022 16:32:40] Player: Calangofarmseis | Reward: 1x soul war boots
[21/09/2022 16:51:29] Player: Minera | Reward: 15x dodge stone
[21/09/2022 20:27:18] Player: Pakto | Reward: 15x dodge stone
[21/09/2022 22:52:47] Player: Kxns | Reward: 15x dodge stone
[21/09/2022 22:53:00] Player: Kxns | Reward: 5x refinamento excelente
[21/09/2022 22:56:56] Player: Shimaricat Retorn | Reward: 15x critical feather
[21/09/2022 22:57:09] Player: Shimaricat Retorn | Reward: 1x removedor de frags
[21/09/2022 22:57:21] Player: Shimaricat Retorn | Reward: 1x stamina potion
[21/09/2022 22:57:33] Player: Shimaricat Retorn | Reward: 15x critical feather
[21/09/2022 22:57:45] Player: Shimaricat Retorn | Reward: 15x dodge stone
[21/09/2022 22:57:57] Player: Shimaricat Retorn | Reward: 5x [+600%] EXP Egg
[21/09/2022 22:58:09] Player: Shimaricat Retorn | Reward: 15x critical feather
[21/09/2022 22:58:21] Player: Shimaricat Retorn | Reward: 15x critical feather
[21/09/2022 22:58:32] Player: Shimaricat Retorn | Reward: 5x [+500%] EXP Food
[21/09/2022 22:58:44] Player: Shimaricat Retorn | Reward: 5x [+600%] EXP Egg
[21/09/2022 22:58:58] Player: Shimaricat Retorn | Reward: 1x stamina potion
[21/09/2022 22:59:16] Player: Shimaricat Retorn | Reward: 1x caixa da sorte
[22/09/2022 02:16:45] Player: Olivia Palito | Reward: 1x caixa da sorte
[22/09/2022 02:17:11] Player: Olivia Palito | Reward: 1x removedor de frags
[22/09/2022 02:17:29] Player: Olivia Palito | Reward: 15x critical feather
[22/09/2022 02:17:41] Player: Olivia Palito | Reward: 1x stamina potion
[22/09/2022 02:17:52] Player: Olivia Palito | Reward: 15x dodge stone
[22/09/2022 11:11:11] Player: Tri Taca Flexa | Reward: 1x [+1000%] EXP Potion
[22/09/2022 11:11:24] Player: Tri Taca Flexa | Reward: 1x stamina potion
[22/09/2022 11:11:34] Player: Tri Taca Flexa | Reward: 15x dodge stone
[22/09/2022 11:11:44] Player: Tri Taca Flexa | Reward: 5x [+300%] EXP Food
[22/09/2022 11:11:54] Player: Tri Taca Flexa | Reward: 15x critical feather
[22/09/2022 11:12:05] Player: Tri Taca Flexa | Reward: 1x removedor de frags
[22/09/2022 11:12:17] Player: Tri Taca Flexa | Reward: 5x [+500%] EXP Food
[22/09/2022 11:12:28] Player: Tri Taca Flexa | Reward: 5x [+500%] EXP Food
[22/09/2022 11:12:39] Player: Tri Taca Flexa | Reward: 15x critical feather
[22/09/2022 11:17:24] Player: Shimaricat Retorn | Reward: 5x [+500%] EXP Food
[22/09/2022 11:17:36] Player: Shimaricat Retorn | Reward: 1x removedor de frags
[22/09/2022 11:17:46] Player: Shimaricat Retorn | Reward: 1x stamina potion
[22/09/2022 11:17:56] Player: Shimaricat Retorn | Reward: 1x [+300%] EXP Food
[22/09/2022 11:18:07] Player: Shimaricat Retorn | Reward: 15x critical feather
[22/09/2022 11:18:17] Player: Shimaricat Retorn | Reward: 1x [+1000%] EXP Potion
[22/09/2022 11:18:28] Player: Shimaricat Retorn | Reward: 15x dodge stone
[22/09/2022 11:18:38] Player: Shimaricat Retorn | Reward: 1x [+300%] EXP Food
[22/09/2022 11:18:49] Player: Shimaricat Retorn | Reward: 15x critical feather
[22/09/2022 11:19:04] Player: Shimaricat Retorn | Reward: 15x dodge stone
[22/09/2022 11:19:14] Player: Shimaricat Retorn | Reward: 5x [+500%] EXP Food
[22/09/2022 11:19:25] Player: Shimaricat Retorn | Reward: 15x critical feather
[22/09/2022 11:19:35] Player: Shimaricat Retorn | Reward: 5x refinamento excelente
[22/09/2022 12:49:41] Player: Lex Mutor | Reward: 1x caixa da sorte
[22/09/2022 20:59:51] Player: Miner Um | Reward: 15x critical feather
[22/09/2022 23:38:50] Player: Olivia Palito | Reward: 1x stamina potion
[22/09/2022 23:39:02] Player: Olivia Palito | Reward: 1x caixa da sorte
[22/09/2022 23:39:14] Player: Olivia Palito | Reward: 5x [+500%] EXP Food
[22/09/2022 23:39:26] Player: Olivia Palito | Reward: 1x hyper key
[22/09/2022 23:39:37] Player: Olivia Palito | Reward: 1x caixa da sorte
[22/09/2022 23:39:50] Player: Olivia Palito | Reward: 15x critical feather
[22/09/2022 23:40:02] Player: Olivia Palito | Reward: 1x refinamento excelente
[22/09/2022 23:40:14] Player: Olivia Palito | Reward: 1x refinamento excelente
[22/09/2022 23:40:24] Player: Olivia Palito | Reward: 5x [+600%] EXP Egg
[22/09/2022 23:40:35] Player: Olivia Palito | Reward: 15x dodge stone
[22/09/2022 23:40:46] Player: Olivia Palito | Reward: 15x dodge stone
[22/09/2022 23:41:00] Player: Olivia Palito | Reward: 15x critical feather
[22/09/2022 23:41:11] Player: Olivia Palito | Reward: 15x dodge stone
[23/09/2022 00:12:42] Player: Escanor | Reward: 15x critical feather
[23/09/2022 01:28:45] Player: Shimaricat Retorn | Reward: 1x removedor de frags
[23/09/2022 01:29:04] Player: Shimaricat Retorn | Reward: 15x dodge stone
[23/09/2022 01:29:15] Player: Shimaricat Retorn | Reward: 1x removedor de frags
[23/09/2022 02:06:29] Player: Lex Mutor | Reward: 15x dodge stone
[23/09/2022 02:06:42] Player: Lex Mutor | Reward: 1x refinamento excelente
[23/09/2022 02:06:53] Player: Lex Mutor | Reward: 5x [+500%] EXP Food
[23/09/2022 14:44:44] Player: Duma | Reward: 15x dodge stone
[23/09/2022 14:44:54] Player: Duma | Reward: 1x removedor de frags
[23/09/2022 14:45:05] Player: Duma | Reward: 15x critical feather
[23/09/2022 14:45:20] Player: Duma | Reward: 15x critical feather
[23/09/2022 14:45:31] Player: Duma | Reward: 5x [+500%] EXP Food
[23/09/2022 14:46:26] Player: Duma | Reward: 15x dodge stone
[23/09/2022 14:46:38] Player: Duma | Reward: 1x removedor de frags
[23/09/2022 14:46:52] Player: Duma | Reward: 15x dodge stone
[23/09/2022 14:47:18] Player: Duma | Reward: 15x critical feather
[23/09/2022 14:47:35] Player: Duma | Reward: 15x critical feather
[23/09/2022 14:47:51] Player: Duma | Reward: 1x stamina potion
[23/09/2022 14:48:07] Player: Duma | Reward: 1x stamina infinita
[23/09/2022 14:48:20] Player: Duma | Reward: 5x refinamento excelente
[23/09/2022 14:48:35] Player: Duma | Reward: 5x [+600%] EXP Egg
[23/09/2022 14:48:47] Player: Duma | Reward: 15x critical feather
[23/09/2022 14:48:59] Player: Duma | Reward: 1x stamina potion
[23/09/2022 14:49:10] Player: Duma | Reward: 15x dodge stone
[23/09/2022 14:49:21] Player: Duma | Reward: 5x [+600%] EXP Egg
[23/09/2022 14:49:32] Player: Duma | Reward: 1x stamina potion
[23/09/2022 14:49:44] Player: Duma | Reward: 5x refinamento excelente
[23/09/2022 15:14:00] Player: Callango | Reward: 5x [+600%] EXP Egg
[23/09/2022 15:14:31] Player: Callango | Reward: 5x [+300%] EXP Food
[23/09/2022 15:14:43] Player: Callango | Reward: 15x critical feather
[23/09/2022 15:48:25] Player: Shimaricat Retorn | Reward: 15x dodge stone
[23/09/2022 16:23:27] Player: Shimaricat Retorn | Reward: 5x refinamento excelente
[23/09/2022 16:23:46] Player: Shimaricat Retorn | Reward: 1x stamina potion
[23/09/2022 16:44:26] Player: Lex Mutor | Reward: 5x [+300%] EXP Food
[23/09/2022 18:13:36] Player: King Of Pally | Reward: 5x [+500%] EXP Food
[23/09/2022 18:13:48] Player: King Of Pally | Reward: 15x dodge stone
[23/09/2022 18:14:01] Player: King Of Pally | Reward: 15x critical feather
[23/09/2022 18:14:13] Player: King Of Pally | Reward: 15x critical feather
[23/09/2022 18:14:25] Player: King Of Pally | Reward: 1x refinamento excelente
[23/09/2022 18:14:37] Player: King Of Pally | Reward: 15x critical feather
[23/09/2022 23:41:54] Player: Olivia Palito | Reward: 1x soulwar crossbow
[23/09/2022 23:42:45] Player: Olivia Palito | Reward: 1x removedor de frags
[23/09/2022 23:43:02] Player: Olivia Palito | Reward: 5x refinamento excelente
[23/09/2022 23:43:13] Player: Olivia Palito | Reward: 5x [+500%] EXP Food
[23/09/2022 23:43:23] Player: Olivia Palito | Reward: 15x critical feather
[24/09/2022 01:28:36] Player: Voris sinco | Reward: 1x hyper key
[24/09/2022 01:28:48] Player: Voris sinco | Reward: 15x dodge stone
[24/09/2022 01:29:00] Player: Voris sinco | Reward: 1x stamina potion
[24/09/2022 01:29:12] Player: Voris sinco | Reward: 1x stamina potion
[24/09/2022 01:31:12] Player: Voris Dos | Reward: 1x stamina potion
[24/09/2022 01:31:31] Player: Voris Dos | Reward: 5x [+500%] EXP Food
[24/09/2022 01:31:44] Player: Voris Dos | Reward: 5x [+500%] EXP Food
[24/09/2022 14:47:38] Player: Callango | Reward: 5x [+500%] EXP Food
[24/09/2022 14:47:52] Player: Callango | Reward: 15x critical feather
[24/09/2022 16:54:11] Player: Escanor | Reward: 1x refinamento excelente
[24/09/2022 19:23:06] Player: Lex Mutor | Reward: 15x dodge stone
[24/09/2022 23:39:21] Player: Escanor | Reward: 1x stamina potion
[24/09/2022 23:39:31] Player: Escanor | Reward: 1x removedor de frags
[25/09/2022 12:58:39] Player: King Of Pally | Reward: 5x [+300%] EXP Food
[25/09/2022 12:58:51] Player: King Of Pally | Reward: 5x [+600%] EXP Egg
[25/09/2022 12:59:04] Player: King Of Pally | Reward: 15x dodge stone
